Example,Mode,Safe,AvgUserTimeSec,AvgSystemTimeSec,AvgCPUPercent,AvgElapsedTime,StdElapsedTime,AvgMaxMemoryKB,StdMaxMemoryKB,AvgNumSMTCalls,Classification,Ground Truth,Tags
Assignment_Ex2-True,--warmup,-,0.532,0.05800000000000001,154.0,0.388,0.06418722614352484,75169.6,326.442644273079,0.0,,True,
Assignment_Ex2-True,-b,NoResult,5.664,0.192,180.2,3.242,0.02167948338867881,301524.0,18850.672560945935,101.0,,True,
Assignment_Ex2-True,-k,Proof,1.062,0.10600000000000001,187.6,0.62,0.012247448713915901,125712.8,450.7984028365673,4.0,True Positive,True,
Assignment_Ex2-True,-k --kInd-inv,Proof,1.09,0.094,193.2,0.612,0.008366600265340763,126132.8,255.25516645114158,4.0,True Positive,True,
Assignment_Ex2-True,-bk,Proof,1.128,0.10800000000000001,190.4,0.644,0.008944271909999166,126019.2,775.8731855142307,5.0,True Positive,True,
Assignment_Ex2-True,-bk --kInd-inv,Proof,1.128,0.11200000000000002,189.4,0.652,0.008366600265340763,125980.0,407.4113400483595,5.0,True Positive,True,
Assignment_Ex2-True,-p,Proof,0.968,0.098,187.0,0.568,0.013038404810405255,123459.2,263.03459848468606,1.0,True Positive,True,
Assignment_Ex2-True,-g,TIMEOUT,33.458,1.3679999999999999,115.4,30.05,0.012247448713914904,294194.4,3157.0398793806835,0.0,,True,
Assignment_Ex2-True,-gB,Proof,2.524,0.162,191.6,1.398,0.008366600265340763,145312.8,473.255956116772,55.0,True Positive,True,
Assignment_Ex2-True,-g --gpdr-smi,TIMEOUT,32.902,0.26,110.0,30.044,0.008944271909999166,278999.2,2614.308933542476,0.0,,True,
Assignment_Ex2-True,-gB --gpdr-smi,Proof,2.2359999999999998,0.126,165.6,1.422,0.008366600265340763,140022.4,495.23812454212367,64.0,True Positive,True,
Assignment_Ex2-True,-g --gpdr-ats,TIMEOUT,33.082,1.202,113.6,30.034000000000002,0.005477225575050571,304512.0,4647.666941595536,0.0,,True,
Assignment_Ex2-True,-gB --gpdr-ats,-,1.982,0.152,170.2,1.254,0.03209361307176246,135604.8,658.3093497741013,0.0,,True,
Assignment_Ex2-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,32.95399999999999,0.31,110.2,30.048000000000002,0.00836660026534079,287793.6,1338.505435177609,0.0,,True,
Assignment_Ex2-True,-gB --gpdr-smi --gpdr-ats,Proof,2.798,0.144,153.4,1.916,0.05319774431308152,143660.8,4125.983422167375,77.0,True Positive,True,
Assignment_Ex3-True,--warmup,-,0.49399999999999994,0.052000000000000005,175.4,0.31,0.012247448713915901,74814.4,538.9218867331332,0.0,,True,
Assignment_Ex3-True,-b,NoResult,4.694,0.196,201.4,2.42,0.028284271247461926,285497.6,1823.6613720754192,101.0,,True,
Assignment_Ex3-True,-k,Proof,1.184,0.11200000000000002,186.2,0.692,0.008366600265340723,125886.4,781.7344817775406,9.0,True Positive,True,
Assignment_Ex3-True,-k --kInd-inv,Proof,1.156,0.11000000000000001,185.6,0.682,0.00836660026534071,125419.2,650.2085819181411,9.0,True Positive,True,
Assignment_Ex3-True,-bk,Proof,1.184,0.11000000000000001,188.8,0.6859999999999999,0.005477225575051605,124979.2,1660.4370508995517,8.0,True Positive,True,
Assignment_Ex3-True,-bk --kInd-inv,Proof,1.162,0.11400000000000002,186.6,0.6799999999999999,0.014142135623730904,125426.4,1432.7528747135705,8.0,True Positive,True,
Assignment_Ex3-True,-p,Proof,0.9480000000000001,0.098,186.4,0.56,0.012247448713915856,119993.6,279.40794548473383,1.0,True Positive,True,
Assignment_Ex3-True,-g,TIMEOUT,32.910000000000004,1.48,114.0,30.048000000000002,0.013038404810404474,284092.0,3001.9073936415825,0.0,,True,
Assignment_Ex3-True,-gB,Proof,2.364,0.154,184.2,1.362,0.008366600265340763,138182.4,343.3086075239011,55.0,True Positive,True,
Assignment_Ex3-True,-g --gpdr-smi,TIMEOUT,32.732,0.262,109.4,30.042,0.010954451150103088,274146.4,995.7533831225481,0.0,,True,
Assignment_Ex3-True,-gB --gpdr-smi,Proof,1.574,0.118,171.0,0.986,0.015165750888103114,138029.6,755.1985169476964,31.0,True Positive,True,
Assignment_Ex3-True,-g --gpdr-ats,TIMEOUT,32.629999999999995,1.228,112.4,30.046,0.011401754250990825,297392.8,4946.169750423048,0.0,,True,
Assignment_Ex3-True,-gB --gpdr-ats,-,1.194,0.126,161.0,0.818,0.021679483388678773,127558.4,1765.5290425252142,0.0,,True,
Assignment_Ex3-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.04,0.274,110.6,30.038,0.00447213595499869,282932.8,3444.332620407036,0.0,,True,
Assignment_Ex3-True,-gB --gpdr-smi --gpdr-ats,Proof,3.2079999999999997,0.144,148.6,2.252,0.18088670487352015,146300.0,1664.809899057547,92.0,True Positive,True,
Assignment_Ex3False-False,--warmup,-,0.48200000000000004,0.06,177.0,0.308,0.013038404810405309,75095.2,259.18950596040725,0.0,,False,
Assignment_Ex3False-False,-b,Counterexample,1.032,0.10400000000000001,184.6,0.616,0.015165750888103114,124917.6,819.4222354805854,3.0,True Negative,False,
Assignment_Ex3False-False,-k,Counterexample,1.182,0.11399999999999999,187.0,0.692,0.008366600265340723,125984.0,295.85131400756023,9.0,True Negative,False,
Assignment_Ex3False-False,-k --kInd-inv,Counterexample,1.176,0.11599999999999999,184.8,0.696,0.008944271909999118,125712.0,248.24181758922086,9.0,True Negative,False,
Assignment_Ex3False-False,-bk,Counterexample,1.04,0.11000000000000001,185.0,0.62,0.010000000000000009,124790.4,796.30948757377,3.0,True Negative,False,
Assignment_Ex3False-False,-bk --kInd-inv,Counterexample,1.028,0.11000000000000001,184.0,0.618,0.013038404810405309,124713.6,708.6471618513688,3.0,True Negative,False,
Assignment_Ex3False-False,-p,NoResult,0.986,0.11000000000000001,184.2,0.596,0.005477225575051666,125049.6,657.757402086818,2.0,,False,
Assignment_Ex3False-False,-g,TIMEOUT,32.982,1.486,114.0,30.052,0.013038404810404202,292612.8,4804.960270387259,0.0,,False,
Assignment_Ex3False-False,-gB,Counterexample,1.394,0.13,184.0,0.828,0.014832396974191307,134812.0,98.02040603874276,17.0,True Negative,False,
Assignment_Ex3False-False,-g --gpdr-smi,Counterexample,1.39,0.11200000000000002,177.0,0.8459999999999999,0.015165750888103114,127194.4,333.1498161488311,23.0,True Negative,False,
Assignment_Ex3False-False,-gB --gpdr-smi,Counterexample,1.448,0.128,175.6,0.8960000000000001,0.008944271909999166,137140.0,486.28386771514437,24.0,True Negative,False,
Assignment_Ex3False-False,-g --gpdr-ats,TIMEOUT,33.053999999999995,1.252,113.8,30.046,0.008944271909999166,295177.6,4685.7038745528935,0.0,,False,
Assignment_Ex3False-False,-gB --gpdr-ats,-,1.418,0.128,172.2,0.9,0.020000000000000018,130701.6,1194.5362279981298,0.0,,False,
Assignment_Ex3False-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.214,0.284,111.0,30.04,0.009999999999999787,286485.6,833.194335074357,0.0,,False,
Assignment_Ex3False-False,-gB --gpdr-smi --gpdr-ats,Counterexample,2.2640000000000002,0.132,154.2,1.548,0.04324349662087934,132290.4,731.2487948708018,57.0,True Negative,False,
Assignment_Ex4-True,--warmup,-,0.514,0.052000000000000005,173.4,0.32799999999999996,0.03420526275297414,74986.4,334.67118190845173,0.0,,True,if
Assignment_Ex4-True,-b,NoResult,6.992,0.21000000000000002,168.4,4.26,0.03872983346207403,296488.0,4343.976979681177,101.0,,True,if
Assignment_Ex4-True,-k,Proof,1.064,0.11200000000000002,191.4,0.616,0.01140175425099139,125724.0,618.4820126729637,4.0,True Positive,True,if
Assignment_Ex4-True,-k --kInd-inv,Proof,1.08,0.10600000000000001,189.0,0.626,0.005477225575051666,125614.4,581.505631958969,4.0,True Positive,True,if
Assignment_Ex4-True,-bk,Proof,1.126,0.118,189.2,0.654,0.015165750888103114,125607.2,471.6897285292526,5.0,True Positive,True,if
Assignment_Ex4-True,-bk --kInd-inv,Proof,1.15,0.118,191.0,0.66,0.007071067811865481,126081.6,483.7983050817768,5.0,True Positive,True,if
Assignment_Ex4-True,-p,Proof,0.966,0.096,189.0,0.5599999999999999,0.009999999999999953,120578.4,412.30668197350377,1.0,True Positive,True,if
Assignment_Ex4-True,-g,TIMEOUT,33.356,1.432,115.2,30.05,0.007071067811865324,300376.8,2722.40393769918,0.0,,True,if
Assignment_Ex4-True,-gB,Proof,2.1060000000000003,0.13999999999999999,189.8,1.182,0.008366600265340763,140664.8,461.86058502539487,41.0,True Positive,True,if
Assignment_Ex4-True,-g --gpdr-smi,TIMEOUT,32.748000000000005,0.262,109.4,30.046,0.011401754250990825,280112.0,2571.8895777229627,0.0,,True,if
Assignment_Ex4-True,-gB --gpdr-smi,Proof,1.442,0.128,180.8,0.866,0.008944271909999166,138218.4,294.7079910691259,21.0,True Positive,True,if
Assignment_Ex4-True,-g --gpdr-ats,TIMEOUT,33.158,1.186,113.8,30.038,0.00447213595499869,298218.4,1726.83432905418,0.0,,True,if
Assignment_Ex4-True,-gB --gpdr-ats,Proof,1.738,0.13999999999999999,170.6,1.1019999999999999,0.0701427116670007,134420.0,618.0420697654813,24.0,True Positive,True,if
Assignment_Ex4-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,32.910000000000004,0.258,110.0,30.034000000000002,0.005477225575050571,287599.2,1145.004454139808,0.0,,True,if
Assignment_Ex4-True,-gB --gpdr-smi --gpdr-ats,Proof,1.478,0.122,166.8,0.954,0.024083189157584572,130528.8,523.812180079845,20.0,True Positive,True,if
GpdrExamples_Ex1-True,--warmup,-,0.5,0.05800000000000001,180.4,0.308,0.019235384061671364,74505.6,444.752515451009,0.0,,True,
GpdrExamples_Ex1-True,-b,NoResult,4.964,0.2,190.6,2.7,0.022360679774997918,281517.6,4949.733406962439,101.0,,True,
GpdrExamples_Ex1-True,-k,Proof,1.164,0.11200000000000002,183.2,0.694,0.008944271909999123,126486.4,332.8735495649962,9.0,True Positive,True,
GpdrExamples_Ex1-True,-k --kInd-inv,Proof,1.178,0.11200000000000002,183.2,0.702,0.017888543819998298,125600.0,829.7999758978063,9.0,True Positive,True,
GpdrExamples_Ex1-True,-bk,Proof,1.23,0.10400000000000001,185.6,0.718,0.013038404810405309,126780.8,550.4427308994098,10.0,True Positive,True,
GpdrExamples_Ex1-True,-bk --kInd-inv,Proof,1.236,0.11599999999999999,188.8,0.716,0.008944271909999166,126508.8,521.24005985726,10.0,True Positive,True,
GpdrExamples_Ex1-True,-p,Proof,0.946,0.10400000000000001,187.0,0.56,0.007071067811865442,119948.0,90.64215354899729,1.0,True Positive,True,
GpdrExamples_Ex1-True,-g,TIMEOUT,33.194,1.498,115.2,30.046,0.015165750888101957,297687.2,6093.569988110417,0.0,,True,
GpdrExamples_Ex1-True,-gB,Proof,3.652,0.202,193.2,1.9899999999999998,0.018708286933869726,174827.2,4577.57874863994,98.0,True Positive,True,
GpdrExamples_Ex1-True,-g --gpdr-smi,TIMEOUT,32.718,0.254,109.0,30.048000000000002,0.004472135955000279,276976.8,3021.424035119864,0.0,,True,
GpdrExamples_Ex1-True,-gB --gpdr-smi,Proof,3.686,0.144,156.8,2.432,0.010954451150103394,152002.4,3202.0700804323446,144.0,True Positive,True,
GpdrExamples_Ex1-True,-g --gpdr-ats,TIMEOUT,33.564,1.21,115.2,30.044,0.005477225575052517,307371.2,2970.5977849584415,0.0,,True,
GpdrExamples_Ex1-True,-gB --gpdr-ats,-,1.924,0.136,177.2,1.16,0.037416573867739375,133883.2,1232.0110389115837,0.0,,True,
GpdrExamples_Ex1-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.438,0.264,111.6,30.044,0.008944271909999166,285718.4,1340.795584718267,0.0,,True,
GpdrExamples_Ex1-True,-gB --gpdr-smi --gpdr-ats,Proof,10.52,0.182,132.4,8.056000000000001,0.030495901363954067,195418.4,10547.346434056293,573.0,True Positive,True,
GpdrExamples_Ex2-False,--warmup,-,0.508,0.05,204.2,0.272,0.004472135954999584,74150.4,275.6751711707095,0.0,,False,
GpdrExamples_Ex2-False,-b,Counterexample,1.058,0.11599999999999999,184.0,0.634,0.01140175425099139,125447.2,967.0425016512976,4.0,True Negative,False,
GpdrExamples_Ex2-False,-k,Counterexample,1.284,0.11399999999999999,179.8,0.776,0.005477225575051666,128624.8,548.8708409088608,14.0,True Negative,False,
GpdrExamples_Ex2-False,-k --kInd-inv,Counterexample,1.284,0.118,181.4,0.774,0.01140175425099139,128309.6,690.5684614866219,14.0,True Negative,False,
GpdrExamples_Ex2-False,-bk,Counterexample,1.194,0.11400000000000002,190.4,0.686,0.013416407864998692,126602.4,453.24253992757565,8.0,True Negative,False,
GpdrExamples_Ex2-False,-bk --kInd-inv,Counterexample,1.186,0.11599999999999999,186.4,0.696,0.005477225575051666,126518.4,694.7494512412371,8.0,True Negative,False,
GpdrExamples_Ex2-False,-p,NoResult,1.002,0.11000000000000001,182.0,0.606,0.01140175425099139,124675.2,1005.2478301394138,2.0,,False,
GpdrExamples_Ex2-False,-g,TIMEOUT,33.174,1.46,114.8,30.056,0.008944271909998969,296086.4,7650.534412706083,0.0,,False,
GpdrExamples_Ex2-False,-gB,Counterexample,3.4219999999999997,0.186,192.4,1.8699999999999999,0.018708286933869635,169840.8,5439.972352870923,91.0,True Negative,False,
GpdrExamples_Ex2-False,-g --gpdr-smi,TIMEOUT,32.678,0.288,109.2,30.052,0.00447213595499869,282326.4,8446.51056946003,0.0,,False,
GpdrExamples_Ex2-False,-gB --gpdr-smi,Counterexample,2.534,0.122,158.2,1.6780000000000002,0.013038404810405309,141400.8,633.6396452243183,86.0,True Negative,False,
GpdrExamples_Ex2-False,-g --gpdr-ats,TIMEOUT,34.112,1.3900000000000001,117.4,30.05,0.01581138830084156,305644.8,4181.795212585141,0.0,,False,
GpdrExamples_Ex2-False,-gB --gpdr-ats,-,2.016,0.146,195.2,1.108,0.008366600265340763,135047.2,523.0173993281677,0.0,,False,
GpdrExamples_Ex2-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.586,0.248,112.2,30.038,0.010954451150103088,284705.6,955.7472469225323,0.0,,False,
GpdrExamples_Ex2-False,-gB --gpdr-smi --gpdr-ats,Counterexample,4.218,0.14200000000000002,179.8,2.416,0.04335896677735758,166280.0,6960.759154000374,135.0,True Negative,False,
GpdrExamples_Ex3Infinite-True,--warmup,-,0.514,0.05600000000000001,203.6,0.28,0.0,74414.4,716.8520070418998,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-b,NoResult,8.456,0.22199999999999998,143.2,6.046,0.20194058532152484,295103.2,4090.659995648624,101.0,,True,loop
GpdrExamples_Ex3Infinite-True,-k,Proof,1.8980000000000001,0.136,166.2,1.226,0.09449867723941961,132472.8,482.2646576310563,29.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-k --kInd-inv,Proof,1.848,0.128,165.8,1.19,0.05291502622129178,132530.4,259.54729819437534,29.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-bk,Proof,1.9739999999999998,0.14200000000000002,165.2,1.28,0.0784219357067906,137296.0,1703.584456374265,30.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-bk --kInd-inv,Proof,2.028,0.132,158.4,1.3699999999999999,0.14696938456699069,137352.8,2733.5974831712147,30.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-p,Proof,1.024,0.124,153.0,0.754,0.07127411872482187,121105.6,352.33620307882074,3.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-g,TIMEOUT,33.376,1.408,115.4,30.046,0.011401754250990825,293665.6,2629.606206259789,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-gB,Proof,19.154,0.622,122.6,16.080000000000002,0.13490737563231983,296312.8,4529.829489064682,1089.0,True Positive,True,loop
GpdrExamples_Ex3Infinite-True,-g --gpdr-smi,TIMEOUT,32.864,0.252,109.8,30.04,0.014142135623731277,282283.2,4330.733332820205,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-gB --gpdr-smi,TIMEOUT,32.303999999999995,0.294,108.0,30.052,0.00447213595499869,285557.6,1695.0719158784975,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-g --gpdr-ats,TIMEOUT,34.004000000000005,1.318,116.8,30.046,0.015165750888101957,303138.4,3090.155465344745,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-gB --gpdr-ats,-,2.402,0.152,203.0,1.256,0.008944271909999166,147996.8,4081.682398227476,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.092,0.316,110.6,30.048000000000002,0.010954451150102603,289033.6,3811.945015343217,0.0,,True,loop
GpdrExamples_Ex3Infinite-True,-gB --gpdr-smi --gpdr-ats,Proof,28.302,0.256,111.8,25.462,0.5012185152206573,283165.6,6386.808655345798,1865.0,True Positive,True,loop
GpdrExamples_Ex3-True,--warmup,-,0.502,0.052000000000000005,206.6,0.268,0.008366600265340763,74811.2,260.451914947846,0.0,,True,loop
GpdrExamples_Ex3-True,-b,NoResult,7.236,0.238,152.6,4.89,0.2728552729928449,287710.4,7115.92838637377,101.0,,True,loop
GpdrExamples_Ex3-True,-k,Proof,1.778,0.124,165.6,1.1540000000000001,0.10807404868885036,131993.6,814.1577242770593,29.0,True Positive,True,loop
GpdrExamples_Ex3-True,-k --kInd-inv,Proof,1.766,0.12,162.2,1.166,0.10990905331227267,131396.0,923.1641240862862,29.0,True Positive,True,loop
GpdrExamples_Ex3-True,-bk,Proof,1.866,0.11599999999999999,175.6,1.126,0.015165750888102998,132285.6,468.1931225466688,30.0,True Positive,True,loop
GpdrExamples_Ex3-True,-bk --kInd-inv,Proof,1.832,0.11800000000000002,160.4,1.212,0.049699094559156755,131840.8,438.75642445438905,30.0,True Positive,True,loop
GpdrExamples_Ex3-True,-p,Proof,0.978,0.11000000000000001,156.6,0.696,0.033615472627943205,121182.4,97.7588870640414,3.0,True Positive,True,loop
GpdrExamples_Ex3-True,-g,TIMEOUT,33.36,1.378,115.2,30.048000000000002,0.013038404810404474,297687.2,1856.7334757578967,0.0,,True,loop
GpdrExamples_Ex3-True,-gB,Proof,19.57,0.612,122.0,16.47,0.11291589790636178,296517.6,1633.2118050026456,1127.0,True Positive,True,loop
GpdrExamples_Ex3-True,-g --gpdr-smi,TIMEOUT,32.763999999999996,0.262,109.4,30.046000000000003,0.008944271909998969,279343.2,3288.344750782679,0.0,,True,loop
GpdrExamples_Ex3-True,-gB --gpdr-smi,Proof,2.808,0.128,165.2,1.77,0.01581138830084191,143190.4,2172.098708622608,91.0,True Positive,True,loop
GpdrExamples_Ex3-True,-g --gpdr-ats,TIMEOUT,33.918,1.384,117.0,30.05,0.009999999999999787,299957.6,4121.192642912972,0.0,,True,loop
GpdrExamples_Ex3-True,-gB --gpdr-ats,-,2.2359999999999998,0.154,196.0,1.218,0.016431676725154998,143287.2,6505.343895598449,0.0,,True,loop
GpdrExamples_Ex3-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.462,0.26,111.8,30.046000000000003,0.008944271909998969,282698.4,1058.0003780717661,0.0,,True,loop
GpdrExamples_Ex3-True,-gB --gpdr-smi --gpdr-ats,Proof,9.11,0.18,135.0,6.858,0.11300442469213316,192828.8,5049.390775133174,472.0,True Positive,True,loop
Havoc_Ex1-True,--warmup,-,0.496,0.054000000000000006,197.0,0.28,0.007071067811865462,74130.4,710.2202475288916,0.0,,True,havoc
Havoc_Ex1-True,-b,NoResult,5.254,0.21000000000000002,182.0,2.998,0.06978538528947152,283738.4,2476.0203553282836,101.0,,True,havoc
Havoc_Ex1-True,-k,Proof,1.036,0.11000000000000001,161.8,0.706,0.01673320053068148,123498.4,394.17356583109427,4.0,True Positive,True,havoc
Havoc_Ex1-True,-k --kInd-inv,Proof,1.026,0.118,158.2,0.722,0.016431676725154998,123594.4,477.85018572770275,4.0,True Positive,True,havoc
Havoc_Ex1-True,-bk,Proof,1.084,0.11200000000000002,160.0,0.746,0.02073644135332774,124163.2,632.9575025228787,5.0,True Positive,True,havoc
Havoc_Ex1-True,-bk --kInd-inv,Proof,1.062,0.11600000000000002,156.4,0.752,0.024899799195977488,123782.4,787.1193048070921,5.0,True Positive,True,havoc
Havoc_Ex1-True,-p,Proof,0.95,0.10600000000000001,154.6,0.682,0.027748873851023186,122627.2,782.7561561559257,1.0,True Positive,True,havoc
Havoc_Ex1-True,-g,Proof,1.796,0.146,171.0,1.134,0.011401754250991322,137254.4,530.7323242464133,41.0,True Positive,True,havoc
Havoc_Ex1-True,-gB,Proof,1.746,0.144,176.2,1.072,0.008366600265340763,137301.6,544.1808522908537,34.0,True Positive,True,havoc
Havoc_Ex1-True,-g --gpdr-smi,TIMEOUT,32.65,0.266,109.0,30.046,0.011401754250990825,285730.4,3507.1043326368267,0.0,,True,havoc
Havoc_Ex1-True,-gB --gpdr-smi,Proof,1.534,0.126,172.2,0.962,0.004472135954999584,136363.2,842.6311173936077,29.0,True Positive,True,havoc
Havoc_Ex1-True,-g --gpdr-ats,TIMEOUT,33.488,1.528,115.8,30.048000000000002,0.016431676725153662,299396.0,1972.03448245714,0.0,,True,havoc
Havoc_Ex1-True,-gB --gpdr-ats,-,1.378,0.126,183.0,0.8219999999999998,0.008366600265340723,129860.8,758.8802277039506,0.0,,True,havoc
Havoc_Ex1-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.044,0.316,110.6,30.044,0.008944271909999166,284296.0,2564.1294819099912,0.0,,True,havoc
Havoc_Ex1-True,-gB --gpdr-smi --gpdr-ats,Proof,1.3679999999999999,0.11200000000000002,171.2,0.8699999999999999,0.05700877125495691,129912.0,458.9814811078983,17.0,True Positive,True,havoc
Havoc_Ex2-False,--warmup,-,0.492,0.054000000000000006,193.8,0.28200000000000003,0.016431676725154973,74051.2,203.24172799895203,0.0,,False,havoc
